Samples,Methanobacteriaceae,Cohaesibacteraceae,UTPRO1,Nannocystaceae,Solirubrobacteraceae,Cardiobacteriaceae,Desulfomicrobiaceae,Syntrophobacteraceae,unclassified_Polyangiales,Sulfuricellaceae,unclassified_Luteitaleia,CAG.138,unclassified_Thermodesulfovibrionales,Ethanoligenenaceae,UBA1067,unclassified_Sphingobacteriales,Diplorickettsiaceae,X2.12/FULL.35.15,Methylophilaceae,SCN.69.37,Thermoanaerobaculaceae,Savagellaceae,Sulfurovaceae,Desulfomonilaceae,Akkermansiaceae,Thiovulaceae,Planctomycetaceae,Mitochondria,unclassified_Cyanobacteriia,unclassified_Cyanobacteriales,unclassified_Myxococcota,Vibrionaceae,OSC116,Methylococcaceae,unclassified_Pseudomonadales,Pelobacteraceae,Hydrogenophilaceae,unclassified_Verrucomicrobiae,Luteitaleaceae,unclassified_Desulfatiglanales,Chthoniobacteraceae,Anaerotignaceae,Cellulosilyticaceae,Turneriellaceae,Turicibacteraceae,unclassified_Syntrophales,unclassified_Actinobacteria,Dermatophilaceae,Exiguobacteraceae,Desulfobaccaceae,Treponemataceae_B,Saccharimonadaceae,Mucispirillaceae,Anaerofustaceae,unclassified_OPB41,unclassified_Chthoniobacterales,X2.02/FULL.66.22,Ilumatobacteraceae,CG2.30.64.16,UBA1381,unclassified_Microtrichales,Collierbacteraceae,Bacteriovoracaceae,Carnobacteriaceae,RBG.13.43.22,CAG.508,Paludibacteraceae,Nitrososphaeraceae,Nitrosopumilaceae,Pasteurellaceae,Filifactoraceae,Sphingomonadaceae,Desulfovibrionaceae,Xanthobacteraceae,Campylobacteraceae,Beijerinckiaceae,Erysipelatoclostridiaceae,Gastranaerophilaceae,Selenomonadaceae,Helcococcaceae,Erysipelotrichaceae,Flavobacteriaceae,Eubacteriaceae,Corynebacteriaceae,Anaerovoracaceae,Burkholderiaceae,Neisseriaceae,Moraxellaceae,Enterobacteriaceae,Rhodobacteraceae,Rhizobiaceae,Steroidobacteraceae,Pseudomonadaceae,Psychromonadaceae,Methylomonadaceae,Rhodanobacteraceae,Xanthomonadaceae,Clostridiaceae,Caulobacteraceae,Acetobacteraceae,Peptostreptococcaceae,Peptoniphilaceae,Ruminococcaceae,Lachnospiraceae,Leptotrichiaceae,Acidaminococcaceae,Negativicoccaceae,Actinomycetaceae,Geodermatophilaceae,Microbacteriaceae,Pseudonocardiaceae,Bifidobacteriaceae,Micrococcaceae,Dermabacteraceae,Veillonellaceae,Dialisteraceae,Paenibacillaceae,Gemellaceae,Staphylococcaceae,Mycoplasmataceae_B,Treponemataceae,Megasphaeraceae,Nocardioidaceae,Porphyromonadaceae,Chitinophagaceae,Eggerthellaceae,Coriobacteriaceae,Atopobiaceae,Bacteroidaceae,Ureaplasmataceae,Devosiaceae,Butyricicoccaceae,Oscillospiraceae,DTU089,Lactobacillaceae,Aerococcaceae,Enterococcaceae,Streptococcaceae,Fusobacteriaceae,Geobacteraceae,UBA660,Marinifilaceae,Weeksellaceae,Dysgonomonadaceae,Muribaculaceae,Hymenobacteraceae,Cyclobacteriaceae,Rikenellaceae,Tannerellaceae,Sphingobacteriaceae,Spirosomaceae,unclassified_Bacteria,Hyphomicrobiaceae,unclassified_Alphaproteobacteria,Prolixibacteraceae,unclassified_Betaproteobacteriales,unclassified_Bacteroidia,unclassified_Anaerolineales,unclassified_Anaerolineae,unclassified_Rhizobiales,MBNT15,UKL13.2,Reyranellaceae,unclassified_Proteobacteria,Desulfobulbaceae,Gemmatimonadaceae,unclassified_Pirellulales,unclassified_Chitinophagales,Saprospiraceae,unclassified_Actinobacteriota,unclassified_Desulfobacterales,unclassified_Flavobacteriales,unclassified_Oscillospirales,RBG.16.70.10,Desulfocapsaceae,Anaerolineaceae,unclassified_Xanthomonadales,CSP1.4,Polyangiaceae,unclassified_Gammaproteobacteria,Rhodomicrobiaceae,unclassified_Bacilli,Nitrospiraceae,unclassified_Geobacterales,Halomonadaceae,Halieaceae,unclassified_Desulfobacterota,envOPS12,Hyphomonadaceae,Rhodocyclaceae,Pyrinomonadaceae,unclassified_Luteitaleales,Opitutaceae,unclassified_Clostridia,Christensenellaceae,OLB5,unclassified_Lachnospirales,unclassified_Actinomycetales,unclassified_Bacillales,Bacillaceae_A,Caldibacillaceae,unclassified_Desulfuromonadales,Holophagaceae,unclassified_Lactobacillales,unclassified_Bacteroidota,vadinHA17,Solibacteraceae,Pedosphaeraceae,unclassified_Pedosphaerales,UBA2206,UBA932,unclassified_Bacteroidales,Fimbriimonadaceae,unclassified_Ignavibacteriales,Ignavibacteriaceae,Propionibacteriaceae,Barnesiellaceae,unclassified_Cytophagales
100036.c.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285306705,0,0,0,0,0,0,0,0,0,0.482826731,0,0,0,0,0,0,0,0.2523867,68.38582245,0,0,0,0,0,0,0,0,3.302973774,0,0,3.237133765,0,0,0.054866674,0,0,2.084933611,0,0,0,0,5.311094041,0,0,15.05541534,0,0,0,0,0,0,0,0,0,0,0.032920004,0,0,0,0,0,0,0,0,0,0,1.382640184,0.109733348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02194667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100041.c.050,0,0,0,0,0,0,0,0,0,0,0,0.706474402,0,0,0,0,0,0,0,0,0,0,0,0,0.764540792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774218523,0,0,0,0,0,0,0,0,0,0,2.100067744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396786993,0,0,2.57427659,1.674247556,0,0,0.638730282,0.861318107,0,0,2.622665247,0,0.851640375,0,0.270976483,6.309880964,0,0,0,0.309687409,0,0,7.142165876,0,0,0,0,0.580663892,0,2.961385851,16.66505371,0,0.212910094,0,0,0,0,0.658085745,12.50362915,0,0,0.183876899,0,0,0,0,0,0,0,0.280654215,0,0,0,1.316171489,0,12.22297493,0,0,0,2.942030388,0.832284912,4.567889287,0,1.064550469,0.522597503,0,0,0.329042872,0.338720604,0,0,0,0,0,3.087196361,0.832284912,0,0,3.377528307,0,0,0,0.464531114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290331946,0,0,0,0,0,0,0,0,0.358076067,0,0,2.32265557,0,0,0,0,0,0,0,0,1.722636214,0,0,0,0,0.309687409,0,0,0,0,0,0,0,0,0,0,0,0,0.396786993,0,0,0,0,0.658085745,0
100041.c.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113617919,0,0.422009414,0.762863172,0,0,0.113617919,0,1.136179192,0,0.081155657,0,0,0,0.357084889,1.022561273,0,0,0,0,0,0,0,0,0,0,0,0.048693394,0,0.389547151,0,0,0,0,0,0,0,0,0,0,0,0,0.227235838,0,0,0,0,0,0.211004707,0,0,0,0,1.525726343,0,0.292160364,0,1.11994806,0.048693394,0,0,0,0,0.113617919,0,1.103716929,0,0,0,2.548287616,0,45.09008278,1.639344262,0.925174485,0.357084889,0.422009414,2.434669696,0,1.006330141,0,0.146080182,0.37331602,0,0,0.146080182,0,0,0,0,0,0,0,0,0,0,0.37331602,0.584320727,0,0,0,0,0,0,0,0,0,0,0,0.941405616,0,0,0,0.259698101,0,0.37331602,0,0,0,0,0,3.10014608,0,0.259698101,0,0,0,0,0,0,0,0.519396202,0,0,0.097386788,0,4.203863009,1.882811232,1.996429151,0,7.352702483,2.045122545,0.178542444,0,0.162311313,0.941405616,0,0.162311313,0.24346697,0,0.113617919,0,1.509495212,0,0,0,0,0,0.389547151,0,0.24346697,0,0,0,1.055023535,0.584320727,0,1.201103717,0,0,0.405778283,0,0,0.470702808,0.697938646,0.503165071,1.249797111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324622626,0.697938646,0,0.097386788,0,0,0.146080182,0.454471677,0,0,0,0
100041.c.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097783572,0,0,0,0,0,0,0,0,0,0,0.024445893,10.14504563,0,0,0,0,0,0,0,0,0,0,0,0.171121252,0.016297262,0,0.114080834,0,0,0,0,0,0,0,4.172099087,0,0,0.048891786,0,0,0,0,0,0,0,0,0,0,0.08148631,0,0,0,0,0,0,0,0,0.057040417,0,84.17535854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896349413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100041.c.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.89340709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149499178,0.022424877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.29690537,0.156974137,0,0,0,0,0,0,0,0,0,0,0,0,0,6.465839438,0,0,0,0,0,0,0,0,0.014949918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100041.c.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066711141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613742495,0,0,14.87658439,0,0,0,0,0,0,0,0,0.080053369,0.026684456,0,0,0,0.040026684,0.106737825,0,0,0,0,0,0,0,0.186791194,0,0,0,0,0.293529019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.27751835,0.14676451,0,0,0,0,0,0,0,0,0.133422282,0,0,0,0,6.804536358,0,0,0,0.240160107,0,0,0,0,0,0.053368913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053368913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100041.c.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087931413,0,0,0,0.09892284,0.043965707,0,0.043965707,0,0,0,0,0,0.252802814,0,0.054957133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120905694,0,0,0,0.26379424,0,0,0,0,0.043965707,0,0,0.274785667,0,0,0,0.208837107,0,6.539898879,16.46515718,0.109914267,0,0,0.175862827,0.09892284,0.120905694,0,0,0,0,0,0,0,0,0.626511321,0,0,0,0,0,0,0,0.142888547,0.153879974,0,0.06594856,0,0,0.06594856,0,0,0,0,0,0,0.142888547,0.09892284,0,0,0.03297428,0,0,0,0,0,1.648714003,0,64.11299187,4.429544955,0,0,0,0,0,0,0,0,0.120905694,0,0,0,0,0.703451308,0,0.296768521,0.043965707,1.066168389,0.329742801,0.09892284,0,0,0.120905694,0,0,0,0,0,0,0.13189712,0,0,0,0,0,0.087931413,0,0,0,0,0,0,0,0,0,0.19784568,0,0,0,0,0,0,0,0,0,0,0,0.043965707,0,0,0,0,0,0,0,0,0,0,0,0.09892284,0,0.054957133,0,0,0,0.076939987,0,0,0,0
100041.c.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.59913914,0,0,0,0,0,0,0,0.458500983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084214466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.63684851,2.835220361,0,0,0,0,0,0,0,0,0,0,0,0,0,1.263216993,0,0,0,0,0,0,0,0,0,0,0,1.122859549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100041.c.060,0,0,0,0,0,0,0,0.043840421,0,0,0,0,0,0,0,0,0,0,0.087680842,0,0,0,0,0,0,0,0,0,0,0,0,0.175361683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219202104,0,0,0,0.27400263,0,0,0,0,0,0,0,0.27400263,0,0,0,0,0,7.770714599,66.74704077,0.098640947,0,0.043840421,0.548005261,0,0.120561157,0,0,0,0,0,0,0,1.863217887,0,0,0,0,0,0,0,0,1.063130206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043840421,0,0,0,0,0,0.131521263,0,12.6150811,1.183691363,0.120561157,0,0,0,0,0,0,0,0,0,0,0.043840421,0,4.175800088,0.054800526,0.372643577,0,0.745287155,0.120561157,0,0,0,0.131521263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109601052,0,0,0,0.241122315,0,0.328803157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197281894,0,0.054800526,0,0,0,0,0,0,0,0
100041.c.061,0,0,0,0.071014321,0,0,0,0,0,0,0,0,0,0,0,0,0.047342881,0,0.189371523,0,0.047342881,0,0.106521482,0,0,0,0,0,0,0,0.094685762,0.55627885,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189371523,0,0,0,0,0,0,0,0,0,0,0,0.047342881,0,0,0,0,0,0,0,0,0,0,0.02367144,0.698307492,0,0.508935969,0,0.840336134,0,0,0.130192922,0,0,0.153864363,0,0.520771689,0,0,0,1.432122145,0,22.70091135,42.1233282,0.414250207,0,0.153864363,1.254586342,0.165700083,0.224878684,0,0,1.053379098,0.106521482,0,0,0,0,0,0.02367144,0,0,0,0,0,0,0,0.272221565,0,0.130192922,0,0,0,0,0,0,0,0,0,1.029707658,0,0,0,0.201207243,0,0,0,0,0,0,0.035507161,5.882352941,1.088886259,0,0,0,0,0,0,0,0,0.828500414,0,0,0,0,2.710379927,0.56811457,1.219079181,0,3.917623387,1.72801515,0.213042964,0,0.106521482,0.319564445,0,0.059178601,0,0,0,0,0,0.035507161,0,0.390578767,0,0,0.213042964,0,0,0,0,0,0.757486093,0.284057285,0,0.508935969,0,0,0.236714404,0,0,0,1.384779264,0,1.006036217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130192922,0,0.366907326,0.118357202,0,0,0,0,0.378743047,0,0,0,0
100041.c.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.82603215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.173967854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100051.c.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.62711864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602636535,0,0.037664783,0,0,0,0,0.037664783,0,4.080351538,0,0,0,0,0,0,0.100439422,0,0,0,0,0,0,0.564971751,0,0,0,0,0,4.456999372,0,1.494036409,1.02950408,9.05210295,0,0,0,0,0,0,0,0,0,0,0,0,0.91650973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100052.c.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.8968254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103174603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100052.c.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.13005655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626359287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243584167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100052.c.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039420518,98.0683946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.557110476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305509017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029565389,0,0
100052.c.060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147011825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127836369,0,0,0,0,23.47075743,0,0,0,63.61137744,0,0,0,0,0,0,0,0,0,0,0.140620006,0,0,0,0,0,0,0,0.217321828,0,0,0.127836369,0,0,0,0.690316395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038350911,0.102269096,0,0.153403643,0.057526366,0,0,0,0,0,0,0.063918185,0,0,0,0,0,0,11.05145414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100052.c.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810221253,0,0,0,0,91.81468786,0,0,0,0,0,0,0,0,0.90370832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218136491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.069076556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.184169523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100052.c.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158789464,0,0,0,0,0,0,0,0,0,0.046702783,0,0,0,0,0,0,0,0,92.1259107,0,0,0,0,0,0,0,0,0.728563422,0,0,0,0,0,0,0,0,0,0.046702783,0,0,0,0,0,0,1.662619092,0,0,0.037362227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.810386699,0.08406501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298897814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100052.c.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321825629,0,0,0,0,0,0,0,0,97.05480788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078018334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.545348157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100052.c.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014995876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022493814,0,0,0,0,0,0,0,3.479043263,0,0,0,0,0,0,0,0.157456699,78.30846517,0,0,0,0,0,0,0,0,3.284096873,0,0,0,0.442378346,0,0,0,0,0,0.134962885,0,0,0,0,0.097473195,0,1.372122666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.270225688,4.168853565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217440204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029991752,0,0,0,0
100053.c.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.36115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840100812,0,0,0.373378139,0,0,0.084010081,0,0,0,0,0,0,0,0,0,0.037337814,0,0,0,0,0,0,0,0,11.20134416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102678988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100054.c.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04382505,0,0,0,0.03506004,0,0,0.02629503,0,0,0,0,85.03812779,0,0,0,0,0,0,0,0,0.254185292,0,0,0.05259006,0,0,0.534665615,0,0,0,0,0,0,0,10.34271189,0,0,0.03506004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.584889123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05259006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
